timestamp_ms,open,high,low,close,volume,turnover
1788871260000,4396.0,4396.3,4395.3,4396.3,0.82656,3632.981949
1788871320000,4396.3,4396.3,4395.5,4395.5,0.02497,109.755635
1788871380000,4395.5,4395.5,4393.9,4393.9,4.43956,19512.48626
1788871440000,4393.9,4393.9,4393.6,4393.7,0.30652,1346.754923
1788871500000,4393.7,4394.7,4393.2,4394.7,0.10922,479.849245
1788871560000,4394.7,4396.3,4394.7,4394.8,1.50339,6608.724263
1788871620000,4394.8,4394.8,4394.8,4394.8,0.0,0.0
1788871680000,4394.8,4397.2,4394.8,4396.3,0.81182,3569.400555
1788871740000,4396.3,4398.8,4396.1,4398.8,0.05847,257.146646
1788871800000,4398.8,4399.5,4398.8,4399.3,0.44042,1937.589397
1788871860000,4399.3,4399.9,4398.8,4399.1,0.12435,547.058916
1788871920000,4399.1,4400.3,4399.1,4400.3,0.10683,470.070117
1788871980000,4400.3,4400.3,4398.6,4398.7,0.03333,146.607219
1788872040000,4398.7,4400.4,4398.7,4400.4,0.145,637.944923
1788872100000,4400.4,4401.6,4400.4,4401.6,0.43867,1930.621614
1788872160000,4401.6,4403.5,4401.6,4401.6,0.7298,3213.277858
1788872220000,4401.6,4403.9,4401.6,4403.8,0.86678,3816.397406
1788872280000,4403.8,4404.0,4403.8,4404.0,0.21694,955.390942
1788872340000,4404.0,4407.3,4404.0,4407.3,3.462,15253.918999
1788872400000,4407.3,4408.9,4404.0,4404.6,1.64334,7242.706513
1788872460000,4404.6,4405.3,4403.1,4403.1,0.74819,3295.583372
1788872520000,4403.1,4403.1,4401.4,4401.8,4.86115,21400.225871
1788872580000,4401.8,4402.4,4401.6,4402.4,0.58466,2573.765862
1788872640000,4402.4,4403.5,4401.2,4403.5,3.70802,16325.931115
1788872700000,4403.5,4403.5,4402.8,4402.8,0.06132,269.99196
1788872760000,4402.8,4404.0,4402.0,4402.0,1.34571,5926.444487
1788872820000,4402.0,4403.8,4401.2,4403.8,0.49194,2165.708575
1788872880000,4403.8,4403.8,4401.7,4401.7,1.51531,6672.616404
1788872940000,4401.7,4402.4,4401.1,4402.3,0.32529,1431.779233
1788873000000,4402.3,4403.5,4402.1,4403.5,0.17211,757.719986
1788873060000,4403.5,4404.2,4403.5,4403.9,0.99255,4371.277228
1788873120000,4403.9,4405.3,4403.8,4404.7,0.32231,1419.608429
1788873180000,4404.7,4404.7,4404.2,4404.7,0.27076,1192.585502
1788873240000,4404.7,4406.0,4404.4,4406.0,0.26516,1168.125754
1788873300000,4406.0,4406.0,4404.3,4404.9,1.48126,6525.433584
1788873360000,4404.9,4406.1,4403.5,4404.2,0.80316,3537.576308
1788873420000,4404.2,4406.6,4404.2,4405.9,1.05831,4662.82497
1788873480000,4405.9,4406.5,4405.8,4406.4,0.72216,3181.848038
1788873540000,4406.4,4407.4,4404.8,4404.8,0.53953,2377.325843
1788873600000,4404.8,4405.9,4403.3,4403.3,0.71239,3138.33661
1788873660000,4403.3,4404.0,4401.7,4401.8,0.97584,4296.357598
1788873720000,4401.8,4402.7,4401.8,4401.8,0.42371,1865.23727
1788873780000,4401.8,4404.4,4401.8,4404.1,1.358,5978.794533
1788873840000,4404.1,4404.7,4400.7,4400.7,0.56994,2509.549907
1788873900000,4400.7,4401.3,4400.0,4400.3,0.87452,3848.240768
1788873960000,4400.3,4400.3,4398.0,4399.9,0.5206,2290.43203
1788874020000,4399.9,4400.5,4397.9,4398.2,2.31324,10175.915677
1788874080000,4398.2,4398.2,4397.5,4397.6,2.83041,12448.241129
1788874140000,4397.6,4398.3,4397.5,4398.2,1.14398,5030.943783
1788874200000,4398.2,4402.5,4397.6,4402.5,3.20981,14119.74887
1788874260000,4402.5,4402.6,4400.7,4400.7,2.19653,9668.515742
1788874320000,4400.7,4400.7,4396.9,4398.3,2.41203,10607.669614
1788874380000,4398.3,4401.3,4397.2,4400.4,2.6186,11518.914702
1788874440000,4400.4,4400.4,4396.0,4396.0,1.07605,4731.895195
1788874500000,4396.0,4396.1,4394.5,4395.8,3.51888,15465.351281
1788874560000,4395.8,4396.5,4395.2,4395.2,1.31992,5802.424492
1788874620000,4395.2,4397.8,4394.5,4397.8,3.61684,15897.09853
1788874680000,4397.8,4399.1,4396.6,4397.8,0.32903,1447.051817
1788874740000,4397.8,4398.8,4396.1,4397.2,2.44258,10740.807384
1788874800000,4397.2,4397.2,4393.4,4393.5,2.19096,9628.277648
1788874860000,4393.5,4393.5,4391.7,4392.9,0.31527,1384.844874
1788874920000,4392.9,4392.9,4388.3,4389.5,1.98483,8712.368307
1788874980000,4389.5,4392.2,4389.4,4392.2,2.85539,12536.540957
