time,best_bid,best_ask,spread,rel_spread,mid_price,ob_imbalance,buy_volume,sell_volume,trade_count,large_trade_count,vwap,trade_imbalance
2026-09-12 09:27:00+00:00,77368.7,77368.8,0.10000000000582077,1.2925115115058826e-06,77368.75,0.37659294534778054,0.095302,0.018202,36,3,77368.78396356075,0.6792712151113618
2026-09-12 09:28:00+00:00,77353.1,77353.2,0.09999999999126885,1.2927721752930405e-06,77353.15,-0.08632093498102916,0.931436,2.772037,334,76,77366.7773864964,-0.4969932277081539
2026-09-12 09:29:00+00:00,77369.4,77369.5,0.10000000000582077,1.2924998175096343e-06,77369.45,0.3592188688815622,3.579576,0.2993,224,66,77360.51551733029,0.8456769435269392
2026-09-12 09:30:00+00:00,77374.3,77374.4,0.09999999999126885,1.2924179652723266e-06,77374.35,0.54090695834313,0.448857,0.13439,63,12,77372.11555927421,0.5391660822944653
2026-09-12 09:31:00+00:00,77374.3,77374.4,0.09999999999126885,1.2924179652723266e-06,77374.35,0.5701072308803238,0.151163,0.629663,118,26,77374.0384887286,-0.612812585646482
2026-09-12 09:32:00+00:00,77372.5,77372.6,0.10000000000582077,1.2924480323554123e-06,77372.55,0.47518570361522866,0.008984,0.25563,59,5,77374.28484093813,-0.9320973191138792
2026-09-12 09:33:00+00:00,77358.8,77358.9,0.09999999999126885,1.2926769204980277e-06,77358.85,0.13529946947065863,0.009604,1.050906,119,22,77365.25164722634,-0.9818879595666237
2026-09-12 09:34:00+00:00,77349.8,77349.9,0.09999999999126885,1.2928273292226016e-06,77349.85,0.16776240363492556,0.005339,0.717214,122,11,77353.82750469516,-0.9852218453179213
2026-09-12 09:35:00+00:00,77328.9,77329.0,0.10000000000582077,1.2931767469469167e-06,77328.95,-0.22809467637260092,0.024062,0.675623,147,14,77341.03678198047,-0.9312204777864324
2026-09-12 09:36:00+00:00,77328.9,77329.0,0.10000000000582077,1.2931767469469167e-06,77328.95,0.006672890015349773,0.007759,0.04026,25,1,77328.91615818738,-0.6768362523167912
